movieId,title,year,genres,(NO GENRES LISTED),ACTION,ADVENTURE,ANIMATION,CHILDREN,COMEDY,CRIME,DOCUMENTARY,DRAMA,FANTASY,FILM-NOIR,HORROR,IMAX,MUSICAL,MYSTERY,ROMANCE,SCI-FI,THRILLER,WAR,WESTERN
213,BURNT BY THE SUN (UTOMLYONNYE SOLNTSEM) (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,BEFORE THE RAIN (PRED DOZHDOT) (1994),1994,DRAMA|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
215,BEFORE SUNRISE (1995),1995,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
216,BILLY MADISON (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,"BABYSITTER, THE (1995)",1995,DRAMA|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
218,BOYS ON THE SIDE (1995),1995,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219,"CURE, THE (1995)",1995,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220,CASTLE FREAK (1995),1995,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222,CIRCLE OF FRIENDS (1995),1995,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
223,CLERKS (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,DON JUAN DEMARCO (1995),1995,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
225,DISCLOSURE (1994),1994,DRAMA|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
227,DROP ZONE (1994),1994,ACTION|THRILLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
228,DESTINY TURNS ON THE RADIO (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,DEATH AND THE MAIDEN (1994),1994,DRAMA|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
230,DOLORES CLAIBORNE (1995),1995,DRAMA|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
231,DUMB & DUMBER (DUMB AND DUMBER) (1994),1994,ADVENTURE|COMEDY,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,EAT DRINK MAN WOMAN (YIN SHI NAN NU) (1994),1994,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
233,EXOTICA (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234,EXIT TO EDEN (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,ED WOOD (1994),1994,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236,FRENCH KISS (1995),1995,ACTION|COMEDY|ROMANCE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237,FORGET PARIS (1995),1995,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
238,FAR FROM HOME: THE ADVENTURES OF YELLOW DOG (1995),1995,ADVENTURE|CHILDREN,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"GOOFY MOVIE, A (1995)",1995,ANIMATION|CHILDREN|COMEDY|ROMANCE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240,HIDEAWAY (1995),1995,THRILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241,FLUKE (1995),1995,CHILDREN|DRAMA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,FARINELLI: IL CASTRATO (1994),1994,DRAMA|MUSICAL,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
243,GORDY (1995),1995,CHILDREN|COMEDY|FANTASY,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,HOOP DREAMS (1994),1994,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
247,HEAVENLY CREATURES (1994),1994,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
248,HOUSEGUEST (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,IMMORTAL BELOVED (1994),1994,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
250,HEAVYWEIGHTS (HEAVY WEIGHTS) (1995),1995,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,"HUNTED, THE (1995)",1995,ACTION,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,I.Q. (1994),1994,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253,INTERVIEW WITH THE VAMPIRE: THE VAMPIRE CHRONICLES (1994),1994,DRAMA|HORROR,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
254,JEFFERSON IN PARIS (1995),1995,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255,"JERKY BOYS, THE (1995)",1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,JUNIOR (1994),1994,COMEDY|SCI-FI,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,JUST CAUSE (1995),1995,MYSTERY|THRILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
258,"KID IN KING ARTHUR'S COURT, A (1995)",1995,ADVENTURE|CHILDREN|COMEDY|FANTASY|ROMANCE,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
259,KISS OF DEATH (1995),1995,CRIME|DRAMA|THRILLER,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
260,STAR WARS: EPISODE IV - A NEW HOPE (1977),1977,ACTION|ADVENTURE|SCI-FI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,LITTLE WOMEN (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,"LITTLE PRINCESS, A (1995)",1995,CHILDREN|DRAMA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263,LADYBIRD LADYBIRD (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265,LIKE WATER FOR CHOCOLATE (COMO AGUA PARA CHOCOLATE) (1992),1992,DRAMA|FANTASY|ROMANCE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
266,LEGENDS OF THE FALL (1994),1994,DRAMA|ROMANCE|WAR|WESTERN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
267,MAJOR PAYNE (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,MY CRAZY LIFE (MI VIDA LOCA) (1993),1993,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270,LOVE AFFAIR (1994),1994,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
271,LOSING ISAIAH (1995),1995,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,"MADNESS OF KING GEORGE, THE (1994)",1994,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,MARY SHELLEY'S FRANKENSTEIN (FRANKENSTEIN) (1994),1994,DRAMA|HORROR|SCI-FI,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
274,MAN OF THE HOUSE (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,MIXED NUTS (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,MILK MONEY (1994),1994,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277,MIRACLE ON 34TH STREET (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,MIAMI RHAPSODY (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,MY FAMILY (1995),1995,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,MURDER IN THE FIRST (1995),1995,DRAMA|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
281,NOBODY'S FOOL (1994),1994,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
282,NELL (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283,NEW JERSEY DRIVE (1995),1995,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
284,NEW YORK COP (NYÛ YÔKU NO KOPPU) (1993),1993,ACTION|CRIME,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,BEYOND BEDLAM (1993),1993,DRAMA|HORROR,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
287,NINA TAKES A LOVER (1994),1994,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
288,NATURAL BORN KILLERS (1994),1994,ACTION|CRIME|THRILLER,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
289,ONLY YOU (1994),1994,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
290,ONCE WERE WARRIORS (1994),1994,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
291,POISON IVY II (1996),1996,DRAMA|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
292,OUTBREAK (1995),1995,ACTION|DRAMA|SCI-FI|THRILLER,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
293,LÉON: THE PROFESSIONAL (A.K.A. THE PROFESSIONAL) (LÉON) (1994),1994,ACTION|CRIME|DRAMA|THRILLER,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
294,"PEREZ FAMILY, THE (1995)",1995,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
295,"PYROMANIAC'S LOVE STORY, A (1995)",1995,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
296,PULP FICTION (1994),1994,COMEDY|CRIME|DRAMA|THRILLER,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
298,PUSHING HANDS (TUI SHOU) (1992),1992,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299,PRIEST (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,QUIZ SHOW (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,PICTURE BRIDE (BIJO PHOTO) (1994),1994,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
302,"QUEEN MARGOT (REINE MARGOT, LA) (1994)",1994,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
303,"QUICK AND THE DEAD, THE (1995)",1995,ACTION|THRILLER|WESTERN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
304,ROOMMATES (1995),1995,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305,READY TO WEAR (PRET-A-PORTER) (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,THREE COLORS: RED (TROIS COULEURS: ROUGE) (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307,THREE COLORS: BLUE (TROIS COULEURS: BLEU) (1993),1993,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308,THREE COLORS: WHITE (TRZY KOLORY: BIALY) (1994),1994,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310,RENT-A-KID (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,RELATIVE FEAR (1994),1994,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
312,STUART SAVES HIS FAMILY (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"SWAN PRINCESS, THE (1994)",1994,ANIMATION|CHILDREN,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"SECRET OF ROAN INISH, THE (1994)",1994,CHILDREN|DRAMA|FANTASY|MYSTERY,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
315,"SPECIALIST, THE (1994)",1994,ACTION|DRAMA|THRILLER,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
316,STARGATE (1994),1994,ACTION|ADVENTURE|SCI-FI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317,"SANTA CLAUSE, THE (1994)",1994,COMEDY|DRAMA|FANTASY,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
318,"SHAWSHANK REDEMPTION, THE (1994)",1994,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
319,SHALLOW GRAVE (1994),1994,COMEDY|DRAMA|THRILLER,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
320,SUTURE (1993),1993,FILM-NOIR|THRILLER,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
321,STRAWBERRY AND CHOCOLATE (FRESA Y CHOCOLATE) (1993),1993,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322,SWIMMING WITH SHARKS (1995),1995,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,"SUM OF US, THE (1994)",1994,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
325,NATIONAL LAMPOON'S SENIOR TRIP (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,TO LIVE (HUOZHE) (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
327,TANK GIRL (1995),1995,ACTION|COMEDY|SCI-FI,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,TALES FROM THE CRYPT PRESENTS: DEMON KNIGHT (1995),1995,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
329,STAR TREK: GENERATIONS (1994),1994,ADVENTURE|DRAMA|SCI-FI,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
330,TALES FROM THE HOOD (1995),1995,ACTION|CRIME|HORROR,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
331,TOM & VIV (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332,VILLAGE OF THE DAMNED (1995),1995,HORROR|SCI-FI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
333,TOMMY BOY (1995),1995,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,VANYA ON 42ND STREET (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335,UNDERNEATH (1995),1995,MYSTERY|THRILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
336,"WALKING DEAD, THE (1995)",1995,DRAMA|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
337,WHAT'S EATING GILBERT GRAPE (1993),1993,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,VIRTUOSITY (1995),1995,ACTION|SCI-FI|THRILLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
339,WHILE YOU WERE SLEEPING (1995),1995,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340,"WAR, THE (1994)",1994,ADVENTURE|DRAMA|WAR,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
341,DOUBLE HAPPINESS (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342,MURIEL'S WEDDING (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,"BABY-SITTERS CLUB, THE (1995)",1995,CHILDREN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,ACE VENTURA: PET DETECTIVE (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"ADVENTURES OF PRISCILLA, QUEEN OF THE DESERT, THE (1994)",1994,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346,BACKBEAT (1993),1993,DRAMA|MUSICAL,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
347,BITTER MOON (1992),1992,DRAMA|FILM-NOIR|ROMANCE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
348,BULLETS OVER BROADWAY (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,CLEAR AND PRESENT DANGER (1994),1994,ACTION|CRIME|DRAMA|THRILLER,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
350,"CLIENT, THE (1994)",1994,DRAMA|MYSTERY|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
351,"CORRINA, CORRINA (1994)",1994,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
352,CROOKLYN (1994),1994,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353,"CROW, THE (1994)",1994,ACTION|CRIME|FANTASY|THRILLER,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
354,COBB (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355,"FLINTSTONES, THE (1994)",1994,CHILDREN|COMEDY|FANTASY,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
356,FORREST GUMP (1994),1994,COMEDY|DRAMA|ROMANCE|WAR,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
357,FOUR WEDDINGS AND A FUNERAL (1994),1994,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
358,HIGHER LEARNING (1995),1995,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
359,I LIKE IT LIKE THAT (1994),1994,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
360,I LOVE TROUBLE (1994),1994,ACTION|COMEDY,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,IT COULD HAPPEN TO YOU (1994),1994,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
362,"JUNGLE BOOK, THE (1994)",1994,ADVENTURE|CHILDREN|ROMANCE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
363,"WONDERFUL, HORRIBLE LIFE OF LENI RIEFENSTAHL, THE (MACHT DER BILDER: LENI RIEFENSTAHL, DIE) (1993)",1993,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364,"LION KING, THE (1994)",1994,ADVENTURE|ANIMATION|CHILDREN|DRAMA|MUSICAL|IMAX,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
365,LITTLE BUDDHA (1993),1993,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,"WES CRAVEN'S NEW NIGHTMARE (NIGHTMARE ON ELM STREET PART 7: FREDDY'S FINALE, A) (1994)",1994,DRAMA|HORROR|MYSTERY|THRILLER,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
367,"MASK, THE (1994)",1994,ACTION|COMEDY|CRIME|FANTASY,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
368,MAVERICK (1994),1994,ADVENTURE|COMEDY|WESTERN,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
369,MRS. PARKER AND THE VICIOUS CIRCLE (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
370,NAKED GUN 33 1/3: THE FINAL INSULT (1994),1994,ACTION|COMEDY,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,"PAPER, THE (1994)",1994,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,REALITY BITES (1994),1994,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
373,RED ROCK WEST (1992),1992,THRILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,RICHIE RICH (1994),1994,CHILDREN|COMEDY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,"RIVER WILD, THE (1994)",1994,ACTION|THRILLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,SPEED (1994),1994,ACTION|ROMANCE|THRILLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
378,SPEECHLESS (1994),1994,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
379,TIMECOP (1994),1994,ACTION|SCI-FI|THRILLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
380,TRUE LIES (1994),1994,ACTION|ADVENTURE|COMEDY|ROMANCE|THRILLER,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
381,WHEN A MAN LOVES A WOMAN (1994),1994,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
382,WOLF (1994),1994,DRAMA|HORROR|ROMANCE|THRILLER,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
383,WYATT EARP (1994),1994,WESTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,BAD COMPANY (1995),1995,ACTION|CRIME|DRAMA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
385,"MAN OF NO IMPORTANCE, A (1994)",1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,S.F.W. (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
387,"LOW DOWN DIRTY SHAME, A (1994)",1994,ACTION|COMEDY,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,BOYS LIFE (1995),1995,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
389,"COLONEL CHABERT, LE (1994)",1994,DRAMA|ROMANCE|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
390,FASTER PUSSYCAT! KILL! KILL! (1965),1965,ACTION|CRIME|DRAMA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
391,JASON'S LYRIC (1994),1994,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
393,STREET FIGHTER (1994),1994,ACTION|ADVENTURE|FANTASY,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405,HIGHLANDER III: THE SORCERER (A.K.A. HIGHLANDER: THE FINAL DIMENSION) (1994),1994,ACTION|FANTASY,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
406,FEDERAL HILL (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
407,IN THE MOUTH OF MADNESS (1995),1995,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
408,8 SECONDS (1994),1994,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,ABOVE THE RIM (1994),1994,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
410,ADDAMS FAMILY VALUES (1993),1993,CHILDREN|COMEDY|FANTASY,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
412,"AGE OF INNOCENCE, THE (1993)",1993,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
413,AIRHEADS (1994),1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"AIR UP THERE, THE (1994)",1994,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,ANOTHER STAKEOUT (1993),1993,COMEDY|THRILLER,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416,BAD GIRLS (1994),1994,WESTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,BARCELONA (1994),1994,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
418,BEING HUMAN (1993),1993,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
419,"BEVERLY HILLBILLIES, THE (1993)",1993,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
